y	st	lat	lon	col	prod	pob	area					
2018	ARK	34.41672972	-92.45006306	28	1400	3009733	13773.2					
2018	CAL	37.75058917	-120.0505889	335	13735	39461588	42397					
2018	COLO	38.96655833	-105.0998889	31	1488	5691287	26960.1					
2018	FLA	28.83524083	-81.91857417	215	10535	21244317	17030.4					
2018	GA	32.67768111	-83.52768056	98	3332	10511131	14999.8					
2018	HAW	19.51250278	-155.0625	17	1751	1420593	2831.1					
2018	ID	39.93660444	-86.21993611	96	2976	1750536	216.446					
2018	ILL	40.07544444	-89.30877778	11	451	12723071	14999.8					
2018	IND	39.86693611	-86.14471389	7	322	6695497	94.321					
2018	IOWA	41.93358056	-93.48358056	38	1862	3148618	14574.3					
2018	KS	38.43878889	-98.40545556	5	365	2911359	21309.6					
2018	KY	37.43447222	-85.09002778	4	164	4461153	10465.9					
2018	LA	31.39494444	-92.51678611	45	3735	4659690	13426.4					
2018	ME	45.45910278	-69.22576944	12	384	1339057	91.646					
2018	MI	44.34451944	-84.69451944	97	4268	9984072	25049.4					
2018	MN	46.37010556	-94.67010556	119	7259	5606249	22517.1					
2018	MS	32.77700556	-89.66033889	20	1740	2981020	12543.4					
2018	MO	38.43345278	-92.51678611	9	405	6121623	18053.3					
2018	MT	47.19634167	-109.0463333	160	14720	1060665	38083.8					
2018	NE	41.36925833	-99.635925	40	2360	1925614	20034.5					
2018	NJ	40.21587222	-74.49920556	13	403	8886025	2258.8					
2018	NY	43.17661667	-75.50995	56	2688	19530351	14129.9					
2018	NC	35.64380278	-79.37713611	10	330	10381615	13938.9					
2018	ND	47.43108889	-100.0527222	550	39600	758080	18311.2					
2018	OH	40.29351111	-82.82684444	14	1022	11676341	11609.6					
2018	OR	43.87287222	-120.0895278	93	3255	4181886	25480.5					
2018	PA	40.82463056	-77.64129722	19	836	12800922	119.283					
2018	SD	44.47313333	-100.0231111	255	11985	878698	19973.1					
2018	TN	35.85901389	-86.47430556	7	322	6771631	10915.1					
2018	TX	31.58439444	-99.21844444	132	7392	28628666	69562.1					
2018	UT	39.44435556	-111.061	26	1066	3153550	21988.7					
2018	VT	44.15561667	-72.06024167	7	336	624358	2490.1					
2018	VA	37.55003056	-78.783875	4	160	8501286	11078.5					
2018	WA	47.41219444	-120.0288611	77	3311	7523869	18466.5					
2018	WV	38.72501944	-80.54168611	6	222	1804291	6275.5					
2018	WI	44.59897778	-89.68231111	51	2295	5807406	16963.9					
2018	WY	43.07391389	-107.56	39	2184	577601	25333.6					
2019	AL	32.46189917	-86.79523056	7	294	4903185	13576.5					
2019	AZ	34.20952778	-111.0595278	23	1058	7278717	28635.1					
2019	ARK	34.41672972	-92.45006306	20	1100	3017804	13773.2					
2019	CAL	37.75058917	-120.0505889	335	16080	39512223	42397					
2019	COLO	38.96655833	-105.0998889	32	1472	5758736	26960.1					
2019	FLA	28.83524083	-81.91857417	205	9225	21477737	17030.4					
2019	GA	32.67768111	-83.52768056	102	3366	10617423	14999.8					
2019	HAW	19.51250278	-155.0625	16	1280	1415872	2831.1					
2019	ID	39.93660444	-86.21993611	92	2944	1787065	216.446					
2019	ILL	40.07544444	-89.30877778	11	429	12671821	14999.8					
2019	IND	39.86693611	-86.14471389	9	495	6732219	94.321					
2019	IOWA	41.93358056	-93.48358056	38	2090	3155070	14574.3					
2019	KS	38.43878889	-98.40545556	7	553	2913314	21309.6					
2019	KY	37.43447222	-85.09002778	6	246	4467673	10465.9					
2019	LA	31.39494444	-92.51678611	54	3888	4648794	13426.4					
2019	ME	45.45910278	-69.22576944	15	525	1344212	91.646					
2019	MI	44.34451944	-84.69451944	94	4700	9986857	25049.4					
2019	MN	46.37010556	-94.67010556	118	6962	5639632	22517.1					
2019	MS	32.77700556	-89.66033889	22	1760	2976149	12543.4					
2019	MO	38.43345278	-92.51678611	10	430	6137428	18053.3					
2019	MT	47.19634167	-109.0463333	173	14878	1068778	38083.8					
2019	NE	41.36925833	-99.635925	39	2028	1934408	20034.5					
2019	NJ	40.21587222	-74.49920556	15	420	8882190	2258.8					
2019	NY	43.17661667	-75.50995	59	3422	19453561	14129.9					
2019	NC	35.64380278	-79.37713611	14	588	10488084	13938.9					
2019	ND	47.43108889	-100.0527222	520	33800	762062	18311.2					
2019	OH	40.29351111	-82.82684444	15	1005	11689100	11609.6					
2019	OR	43.87287222	-120.0895278	87	2784	4217737	25480.5					
2019	PA	40.82463056	-77.64129722	19	950	12801989	119.283					
2019	SD	44.47313333	-100.0231111	270	19440	884659	19973.1					
2019	TN	35.85901389	-86.47430556	8	456	6829174	10915.1					
2019	TX	31.58439444	-99.21844444	126	7560	28995881	69562.1					
2019	UT	39.44435556	-111.061	22	638	3205958	21988.7					
2019	VT	44.15561667	-72.06024167	6	288	623989	2490.1					
2019	VA	37.55003056	-78.783875	5	195	8535519	11078.5					
2019	WA	47.41219444	-120.0288611	81	2835	7614893	18466.5					
2019	WV	38.72501944	-80.54168611	6	222	1792147	6275.5					
2019	WI	44.59897778	-89.68231111	46	2162	5822434	16963.9					
2019	WY	43.07391389	-107.56	39	2184	578759	25333.6					
